temp,feelslike,precip,snow,windspeed,visibility,month,day,hour,prev_day_avg_temp,is_weekend,Load
71.1,71.1,0.0,0.0,1.6,9.9,8,20,20,71.09166666666667,0,7062.6
71.7,71.7,0.0,0.0,1.6,9.9,8,20,21,71.09166666666667,0,6945.3
71.7,71.7,0.0,0.0,2.1,9.9,8,20,22,71.09166666666667,0,6689.8
70.8,70.8,0.0,0.0,4.7,9.9,8,20,23,71.09166666666667,0,6312.7
70.7,70.7,0.0,0.0,2.3,9.9,8,21,0,70.79583333333333,0,5927.6
71.1,71.1,0.0,0.0,4.2,9.9,8,21,1,70.79583333333333,0,5599.5
70.4,70.4,0.0,0.0,2.6,9.9,8,21,2,70.79583333333333,0,5354.2
69.7,69.7,0.0,0.0,2.3,9.9,8,21,3,70.79583333333333,0,5232.6
68.7,68.7,0.0,0.0,5.2,9.9,8,21,4,70.79583333333333,0,5141.6
68.7,68.7,0.0,0.0,4.2,9.9,8,21,5,70.79583333333333,0,5208.2
67.2,67.2,0.0,0.0,2.1,9.9,8,21,6,70.79583333333333,0,5507.0
67.8,67.8,0.0,0.0,5.3,9.9,8,21,7,70.79583333333333,0,6011.0
69.7,69.7,0.0,0.0,7.8,9.9,8,21,8,70.79583333333333,0,6532.8
71.2,71.2,0.0,0.0,8.3,9.9,8,21,9,70.79583333333333,0,6998.7
72.0,72.0,0.0,0.0,3.3,9.9,8,21,10,70.79583333333333,0,7183.0
73.7,73.7,0.0,0.0,3.3,9.9,8,21,11,70.79583333333333,0,7324.1
76.4,76.4,0.0,0.0,6.0,9.9,8,21,12,70.79583333333333,0,7506.6
76.4,76.4,0.0,0.0,4.5,9.9,8,21,13,70.79583333333333,0,7632.4
77.3,77.3,0.0,0.0,6.2,9.9,8,21,14,70.79583333333333,0,7710.9
77.1,77.1,0.0,0.0,6.8,9.9,8,21,15,70.79583333333333,0,7789.8
76.0,76.0,0.0,0.0,7.4,9.9,8,21,16,70.79583333333333,0,7902.2
74.9,74.9,0.0,0.0,7.8,9.9,8,21,17,70.79583333333333,0,7804.4
74.1,74.1,0.0,0.0,4.4,9.9,8,21,18,70.79583333333333,0,7712.8
73.9,73.9,0.0,0.0,11.1,9.9,8,21,19,70.79583333333333,0,7359.9
73.7,73.7,0.0,0.0,8.5,9.9,8,21,20,70.79583333333333,0,7252.2
73.5,73.5,0.0,0.0,6.7,9.9,8,21,21,70.79583333333333,0,7187.2
74.4,74.4,0.0,0.0,6.8,9.9,8,21,22,70.79583333333333,0,6992.1
72.9,72.9,0.0,0.0,4.6,9.9,8,21,23,70.79583333333333,0,6656.2
73.3,73.3,0.0,0.0,7.0,9.9,8,22,0,72.5625,0,6253.4
72.6,72.6,0.0,0.0,6.2,9.9,8,22,1,72.5625,0,5970.5
72.5,72.5,0.0,0.0,4.6,9.9,8,22,2,72.5625,0,5736.0
73.5,73.5,0.0,0.0,7.0,9.9,8,22,3,72.5625,0,5692.9
73.7,73.7,0.0,0.0,3.3,9.9,8,22,4,72.5625,0,5682.8
73.5,73.5,0.0,0.0,4.6,9.9,8,22,5,72.5625,0,5786.0
72.5,72.5,0.0,0.0,7.6,9.9,8,22,6,72.5625,0,6125.3
72.5,72.5,0.0,0.0,11.4,9.9,8,22,7,72.5625,0,6667.9
72.8,72.8,0.0,0.0,8.1,9.9,8,22,8,72.5625,0,7261.6
73.9,73.9,0.0,0.0,11.6,9.9,8,22,9,72.5625,0,7618.8
76.3,76.3,0.0,0.0,8.3,9.9,8,22,10,72.5625,0,7937.0
77.7,77.7,0.0,0.0,9.8,9.9,8,22,11,72.5625,0,8109.5
79.8,79.8,0.0,0.0,14.8,9.9,8,22,12,72.5625,0,8257.3
80.2,82.7,0.0,0.0,10.1,9.9,8,22,13,72.5625,0,8426.9
82.2,84.7,0.0,0.0,7.1,9.9,8,22,14,72.5625,0,8599.6
82.5,84.8,0.0,0.0,9.7,9.9,8,22,15,72.5625,0,8642.3
82.6,84.2,0.0,0.0,9.5,9.9,8,22,16,72.5625,0,8649.9
82.7,83.3,0.0,0.0,9.9,9.9,8,22,17,72.5625,0,8661.9
81.8,82.1,0.0,0.0,10.0,9.9,8,22,18,72.5625,0,8493.3
81.3,82.0,0.0,0.0,8.9,9.9,8,22,19,72.5625,0,8094.2
79.9,79.9,0.0,0.0,4.4,9.9,8,22,20,72.5625,0,7966.0
73.3,73.3,0.0,0.0,3.8,9.9,8,22,21,72.5625,0,7663.2
74.7,74.7,0.0,0.0,6.2,9.9,8,22,22,72.5625,0,7231.0
73.5,73.5,0.0,0.0,6.4,9.9,8,22,23,72.5625,0,6797.8
72.4,72.4,0.0,0.0,7.5,9.9,8,23,0,76.6375,0,6326.4
71.5,71.5,0.0,0.0,8.5,9.9,8,23,1,76.6375,0,5947.5
71.5,71.5,0.0,0.0,7.9,9.9,8,23,2,76.6375,0,5643.9
71.3,71.3,0.0,0.0,8.4,9.9,8,23,3,76.6375,0,5485.2
70.5,70.5,0.0,0.0,7.6,9.9,8,23,4,76.6375,0,5388.0
70.3,70.3,0.0,0.0,3.6,9.9,8,23,5,76.6375,0,5442.7
68.6,68.6,0.0,0.0,5.0,9.9,8,23,6,76.6375,0,5732.2
68.5,68.5,0.0,0.0,10.3,9.9,8,23,7,76.6375,0,6173.2
66.4,66.4,0.0,0.0,6.0,9.9,8,23,8,76.6375,0,6543.3
67.5,67.5,0.0,0.0,8.0,9.9,8,23,9,76.6375,0,6858.2
69.0,69.0,0.0,0.0,6.5,9.9,8,23,10,76.6375,0,7077.7
71.4,71.4,0.0,0.0,14.5,9.9,8,23,11,76.6375,0,7187.8
73.6,73.6,0.0,0.0,12.8,9.9,8,23,12,76.6375,0,7302.7
76.0,76.0,0.0,0.0,10.3,9.9,8,23,13,76.6375,0,7363.7
76.6,76.6,0.0,0.0,12.5,9.9,8,23,14,76.6375,0,7393.5
77.6,77.6,0.0,0.0,13.9,9.9,8,23,15,76.6375,0,7495.9
77.2,77.2,0.0,0.0,10.1,9.9,8,23,16,76.6375,0,7609.7
78.2,78.2,0.0,0.0,8.2,9.9,8,23,17,76.6375,0,7660.6
76.5,76.5,0.0,0.0,5.6,9.9,8,23,18,76.6375,0,7537.1
76.7,76.7,0.0,0.0,3.6,9.9,8,23,19,76.6375,0,7181.4
75.1,75.1,0.0,0.0,3.3,9.9,8,23,20,76.6375,0,7006.1
74.1,74.1,0.0,0.0,7.9,9.9,8,23,21,76.6375,0,6862.3
73.6,73.6,0.0,0.0,7.2,9.9,8,23,22,76.6375,0,6623.9
71.9,71.9,0.0,0.0,3.5,9.9,8,23,23,76.6375,0,6305.8
71.8,71.8,0.0,0.0,3.3,9.9,8,24,0,72.75,0,5896.9
70.1,70.1,0.0,0.0,5.2,9.9,8,24,1,72.75,0,5560.6
69.1,69.1,0.0,0.0,2.3,9.9,8,24,2,72.75,0,5317.0
68.4,68.4,0.0,0.0,2.3,9.9,8,24,3,72.75,0,5156.6
67.8,67.8,0.0,0.0,1.8,9.9,8,24,4,72.75,0,5078.4
66.9,66.9,0.0,0.0,2.0,9.9,8,24,5,72.75,0,5143.0
66.0,66.0,0.0,0.0,1.5,9.9,8,24,6,72.75,0,5456.3
66.6,66.6,0.0,0.0,3.1,9.9,8,24,7,72.75,0,5912.5
69.1,69.1,0.0,0.0,1.3,9.9,8,24,8,72.75,0,6483.6
71.3,71.3,0.0,0.0,4.2,9.9,8,24,9,72.75,0,6914.0
74.4,74.4,0.0,0.0,1.6,9.9,8,24,10,72.75,0,7195.9
76.3,76.3,0.0,0.0,1.1,9.9,8,24,11,72.75,0,7442.6
80.3,80.5,0.0,0.0,2.3,9.9,8,24,12,72.75,0,7664.3
80.9,80.8,0.0,0.0,7.0,9.9,8,24,13,72.75,0,7763.4
81.2,81.4,0.0,0.0,3.1,9.9,8,24,14,72.75,0,7871.7
81.4,81.3,0.0,0.0,5.2,9.9,8,24,15,72.75,0,7984.7
81.1,80.9,0.0,0.0,4.1,9.9,8,24,16,72.75,0,8039.4
81.1,81.0,0.0,0.0,5.7,9.9,8,24,17,72.75,0,8115.1
79.2,79.2,0.0,0.0,6.6,9.9,8,24,18,72.75,0,7845.2
77.1,77.1,0.0,0.0,7.0,9.9,8,24,19,72.75,0,7446.0
75.7,75.7,0.0,0.0,5.1,9.9,8,24,20,72.75,0,7208.7
74.7,74.7,0.0,0.0,2.8,9.9,8,24,21,72.75,0,7004.2
73.9,73.9,0.0,0.0,2.3,9.9,8,24,22,72.75,0,6749.7
73.5,73.5,0.0,0.0,2.6,9.9,8,24,23,72.75,0,6415.5
72.6,72.6,0.0,0.0,2.2,9.9,8,25,0,74.07916666666667,1,6090.6
72.1,72.1,0.0,0.0,2.3,9.9,8,25,1,74.07916666666667,1,5808.8
71.6,71.6,0.0,0.0,0.8,9.9,8,25,2,74.07916666666667,1,5532.2
71.4,71.4,0.0,0.0,3.1,9.9,8,25,3,74.07916666666667,1,5363.7
70.4,70.4,0.0,0.0,2.8,9.9,8,25,4,74.07916666666667,1,5229.1
69.4,69.4,0.0,0.0,1.1,9.9,8,25,5,74.07916666666667,1,5159.5
69.6,69.6,0.0,0.0,0.8,9.9,8,25,6,74.07916666666667,1,5236.4
69.6,69.6,0.0,0.0,3.1,9.9,8,25,7,74.07916666666667,1,5344.4
71.0,71.0,0.0,0.0,0.0,9.9,8,25,8,74.07916666666667,1,5723.8
73.3,73.3,0.0,0.0,1.3,9.9,8,25,9,74.07916666666667,1,6095.0
74.2,74.2,0.0,0.0,3.6,9.9,8,25,10,74.07916666666667,1,6372.4
75.6,75.6,0.0,0.0,4.6,9.9,8,25,11,74.07916666666667,1,6633.0
78.0,78.0,0.0,0.0,4.4,9.9,8,25,12,74.07916666666667,1,6813.9
79.1,79.1,0.0,0.0,3.7,9.9,8,25,13,74.07916666666667,1,6885.3
78.9,78.9,0.0,0.0,8.7,9.9,8,25,14,74.07916666666667,1,6892.9
78.1,78.1,0.0,0.0,4.7,9.9,8,25,15,74.07916666666667,1,6860.8
77.1,77.1,0.0,0.0,6.8,9.9,8,25,16,74.07916666666667,1,6781.9
76.9,76.9,0.0,0.0,3.0,9.9,8,25,17,74.07916666666667,1,6859.7
76.0,76.0,0.0,0.0,3.5,9.9,8,25,18,74.07916666666667,1,6795.7
75.0,75.0,0.0,0.0,5.8,9.9,8,25,19,74.07916666666667,1,6633.1
73.1,73.1,0.0,0.0,5.3,9.9,8,25,20,74.07916666666667,1,6569.4
73.0,73.0,0.0,0.0,6.3,9.9,8,25,21,74.07916666666667,1,6517.1
72.6,72.6,0.0,0.0,4.8,9.9,8,25,22,74.07916666666667,1,6376.7
71.7,71.7,0.0,0.0,3.0,9.9,8,25,23,74.07916666666667,1,6140.8
70.8,70.8,0.0,0.0,2.3,9.9,8,26,0,73.7625,1,5875.4
70.8,70.8,0.0,0.0,1.6,9.9,8,26,1,73.7625,1,5628.1
70.8,70.8,0.0,0.0,3.4,9.9,8,26,2,73.7625,1,5386.1
70.4,70.4,0.0,0.0,4.1,9.9,8,26,3,73.7625,1,5250.4
71.0,71.0,0.0,0.0,1.8,9.9,8,26,4,73.7625,1,5154.5
70.6,70.6,0.0,0.0,1.3,9.9,8,26,5,73.7625,1,5120.2
69.6,69.6,0.0,0.0,4.2,9.9,8,26,6,73.7625,1,5137.6
70.0,70.0,0.0,0.0,4.4,9.9,8,26,7,73.7625,1,5237.8
71.4,71.4,0.0,0.0,5.2,9.9,8,26,8,73.7625,1,5569.1
73.7,73.7,0.0,0.0,6.8,9.9,8,26,9,73.7625,1,5918.6
75.2,75.2,0.0,0.0,5.8,9.9,8,26,10,73.7625,1,6296.4
76.9,76.9,0.0,0.0,6.7,9.9,8,26,11,73.7625,1,6596.7
80.6,81.8,0.0,0.0,4.4,9.9,8,26,12,73.7625,1,6808.7
81.8,83.1,0.0,0.0,5.3,9.9,8,26,13,73.7625,1,6989.6
81.7,83.4,0.0,0.0,3.8,9.9,8,26,14,73.7625,1,7205.4
83.0,85.7,0.0,0.0,7.1,9.9,8,26,15,73.7625,1,7361.6
81.7,84.0,0.0,0.0,7.6,9.9,8,26,16,73.7625,1,7455.6
81.5,84.1,0.0,0.0,5.7,9.9,8,26,17,73.7625,1,7464.1
81.3,84.1,0.0,0.0,9.5,9.9,8,26,18,73.7625,1,7517.8
82.6,84.9,0.0,0.0,6.6,9.9,8,26,19,73.7625,1,7541.1
82.5,84.5,0.0,0.0,5.5,9.9,8,26,20,73.7625,1,7594.9
81.4,83.5,0.0,0.0,7.6,9.9,8,26,21,73.7625,1,7654.0
80.7,83.0,0.0,0.0,7.5,9.9,8,26,22,73.7625,1,7556.0
79.8,79.8,0.0,0.0,5.8,9.9,8,26,23,73.7625,1,7286.1
79.4,79.4,0.0,0.0,5.1,9.9,8,27,0,76.65833333333333,0,6890.8
78.4,78.4,0.0,0.0,5.8,9.9,8,27,1,76.65833333333333,0,6610.2
77.4,77.4,0.0,0.0,6.5,9.9,8,27,2,76.65833333333333,0,6359.6
76.4,76.4,0.0,0.0,4.9,9.9,8,27,3,76.65833333333333,0,6202.1
75.5,75.5,0.0,0.0,4.1,9.9,8,27,4,76.65833333333333,0,6129.2
75.4,75.4,0.0,0.0,2.3,9.9,8,27,5,76.65833333333333,0,6224.7
74.2,74.2,0.0,0.0,0.8,9.9,8,27,6,76.65833333333333,0,6567.7
74.8,74.8,0.0,0.0,4.2,9.9,8,27,7,76.65833333333333,0,7035.4
75.5,75.5,0.0,0.0,4.2,9.9,8,27,8,76.65833333333333,0,7611.9
77.8,77.8,0.0,0.0,4.2,9.9,8,27,9,76.65833333333333,0,8096.3
79.0,79.0,0.0,0.0,3.6,9.9,8,27,10,76.65833333333333,0,8475.4
81.4,84.8,0.0,0.0,1.3,9.9,8,27,11,76.65833333333333,0,8793.449999999999
84.5,89.0,0.0,0.0,4.3,9.9,8,27,12,76.65833333333333,0,8793.449999999999
87.3,92.0,0.0,0.0,2.1,9.9,8,27,13,76.65833333333333,0,8793.449999999999
87.3,91.3,0.0,0.0,4.5,9.9,8,27,14,76.65833333333333,0,8793.449999999999
87.5,92.8,0.0,0.0,1.7,9.9,8,27,15,76.65833333333333,0,8793.449999999999
87.5,92.7,0.0,0.0,2.3,9.9,8,27,16,76.65833333333333,0,8793.449999999999
87.1,91.9,0.0,0.0,7.3,9.9,8,27,17,76.65833333333333,0,8793.449999999999
86.0,90.6,0.0,0.0,6.8,9.9,8,27,18,76.65833333333333,0,8793.449999999999
85.1,89.5,0.0,0.0,3.2,9.9,8,27,19,76.65833333333333,0,8793.449999999999
85.6,90.3,0.0,0.0,2.7,9.9,8,27,20,76.65833333333333,0,8793.449999999999
85.3,90.1,0.0,0.0,4.4,9.9,8,27,21,76.65833333333333,0,8793.449999999999
84.7,89.5,0.0,0.0,5.9,9.9,8,27,22,76.65833333333333,0,8793.449999999999
84.7,89.8,0.0,0.0,5.7,9.9,8,27,23,76.65833333333333,0,8451.7
83.7,89.1,0.0,0.0,6.0,9.9,8,28,0,81.575,0,7963.4
82.7,87.9,0.0,0.0,5.8,9.9,8,28,1,81.575,0,7527.6
81.8,86.6,0.0,0.0,7.0,9.9,8,28,2,81.575,0,7229.3
80.9,85.3,0.0,0.0,2.7,9.9,8,28,3,81.575,0,7012.3
80.4,84.8,0.0,0.0,2.3,9.9,8,28,4,81.575,0,6919.1
80.0,84.3,0.0,0.0,2.2,9.9,8,28,5,81.575,0,6992.5
80.0,84.3,0.0,0.0,3.7,9.9,8,28,6,81.575,0,7364.3
79.2,79.2,0.0,0.0,3.8,9.9,8,28,7,81.575,0,7896.5
80.6,85.5,0.0,0.0,1.1,9.9,8,28,8,81.575,0,8553.7
82.9,88.8,0.0,0.0,3.7,9.9,8,28,9,81.575,0,8793.449999999999
85.5,93.0,0.0,0.0,5.1,9.9,8,28,10,81.575,0,8793.449999999999
88.0,96.4,0.0,0.0,5.4,9.9,8,28,11,81.575,0,8793.449999999999
90.4,98.5,0.0,0.0,2.6,9.9,8,28,12,81.575,0,8793.449999999999
93.0,100.8,0.0,0.0,5.8,9.9,8,28,13,81.575,0,8793.449999999999
94.0,100.9,0.0,0.0,8.7,9.9,8,28,14,81.575,0,8793.449999999999
93.5,99.9,0.0,0.0,8.0,9.9,8,28,15,81.575,0,8793.449999999999
93.8,99.5,0.0,0.0,15.0,9.9,8,28,16,81.575,0,8793.449999999999
93.3,98.7,0.0,0.0,8.7,9.9,8,28,17,81.575,0,8793.449999999999
92.0,96.6,0.0,0.0,9.2,9.9,8,28,18,81.575,0,8793.449999999999
92.3,96.4,0.0,0.0,10.0,9.9,8,28,19,81.575,0,8793.449999999999
90.8,95.7,0.0,0.0,9.0,9.9,8,28,20,81.575,0,8793.449999999999
89.7,95.9,0.0,0.0,9.2,9.9,8,28,21,81.575,0,8793.449999999999
88.8,94.8,0.0,0.0,8.0,9.9,8,28,22,81.575,0,8793.449999999999
87.1,93.4,0.0,0.0,11.8,9.9,8,28,23,81.575,0,8793.449999999999
86.0,92.4,0.0,0.0,7.5,9.9,8,29,0,86.85000000000001,0,8789.5
84.9,91.5,0.0,0.0,6.3,9.9,8,29,1,86.85000000000001,0,8310.1
84.0,90.3,0.0,0.0,3.5,9.9,8,29,2,86.85000000000001,0,7954.1
83.8,90.1,0.0,0.0,5.5,9.9,8,29,3,86.85000000000001,0,7729.3
83.1,89.0,0.0,0.0,5.7,9.9,8,29,4,86.85000000000001,0,7633.3
82.7,88.4,0.0,0.0,5.7,9.9,8,29,5,86.85000000000001,0,7660.9
81.4,86.5,0.0,0.0,3.9,9.9,8,29,6,86.85000000000001,0,7947.4
81.2,86.3,0.0,0.0,2.0,9.9,8,29,7,86.85000000000001,0,8447.2
82.8,88.9,0.0,0.0,4.6,9.9,8,29,8,86.85000000000001,0,8793.449999999999
84.5,91.8,0.0,0.0,3.9,9.9,8,29,9,86.85000000000001,0,8793.449999999999
86.5,93.3,0.0,0.0,5.9,9.9,8,29,10,86.85000000000001,0,8793.449999999999
89.8,97.5,0.0,0.0,4.7,9.9,8,29,11,86.85000000000001,0,8793.449999999999
91.9,98.8,0.0,0.0,8.0,9.9,8,29,12,86.85000000000001,0,8793.449999999999
92.0,99.0,0.0,0.0,7.4,9.9,8,29,13,86.85000000000001,0,8793.449999999999
92.2,98.7,0.0,0.0,11.1,9.9,8,29,14,86.85000000000001,0,8793.449999999999
92.9,100.1,0.0,0.0,14.1,9.9,8,29,15,86.85000000000001,0,8793.449999999999
93.1,99.0,0.0,0.0,8.3,9.9,8,29,16,86.85000000000001,0,8793.449999999999
92.9,98.1,0.0,0.0,9.9,9.9,8,29,17,86.85000000000001,0,8793.449999999999
92.0,95.9,0.0,0.0,10.8,9.9,8,29,18,86.85000000000001,0,8793.449999999999
91.6,96.0,0.0,0.0,9.3,9.9,8,29,19,86.85000000000001,0,8793.449999999999
90.8,94.8,0.0,0.0,7.7,9.9,8,29,20,86.85000000000001,0,8793.449999999999
89.9,94.3,0.0,0.0,7.4,9.9,8,29,21,86.85000000000001,0,8793.449999999999
88.2,92.6,0.0,0.0,5.7,9.9,8,29,22,86.85000000000001,0,8793.449999999999
87.6,92.7,0.0,0.0,8.0,9.9,8,29,23,86.85000000000001,0,8793.449999999999
86.5,92.3,0.0,0.0,8.8,9.9,8,30,0,87.74166666666667,0,8793.449999999999
85.4,91.9,0.0,0.0,8.0,9.9,8,30,1,87.74166666666667,0,8440.3
84.7,91.2,0.0,0.0,6.4,9.9,8,30,2,87.74166666666667,0,8104.5
83.7,89.9,0.0,0.0,6.8,9.9,8,30,3,87.74166666666667,0,7883.1
83.6,89.7,0.0,0.0,7.5,9.9,8,30,4,87.74166666666667,0,7763.6
81.8,87.2,0.0,0.0,8.2,9.9,8,30,5,87.74166666666667,0,7812.8
81.3,86.4,0.0,0.0,4.7,9.9,8,30,6,87.74166666666667,0,8098.3
80.5,85.0,0.0,0.0,6.2,9.9,8,30,7,87.74166666666667,0,8570.1
79.8,79.8,0.0,0.0,7.5,9.9,8,30,8,87.74166666666667,0,8793.449999999999
81.6,85.0,0.0,0.0,10.1,9.9,8,30,9,87.74166666666667,0,8793.449999999999
83.4,86.9,0.0,0.0,8.9,9.9,8,30,10,87.74166666666667,0,8793.449999999999
85.1,88.3,0.0,0.0,8.9,9.9,8,30,11,87.74166666666667,0,8793.449999999999
86.6,89.6,0.0,0.0,15.0,9.9,8,30,12,87.74166666666667,0,8793.449999999999
88.5,91.9,0.0,0.0,4.9,9.9,8,30,13,87.74166666666667,0,8793.449999999999
88.8,91.4,0.0,0.0,9.6,9.9,8,30,14,87.74166666666667,0,8793.449999999999
86.4,89.8,0.0,0.0,6.2,9.9,8,30,15,87.74166666666667,0,8793.449999999999
87.5,91.2,0.0,0.0,9.7,9.9,8,30,16,87.74166666666667,0,8793.449999999999
87.3,90.2,0.0,0.0,6.3,9.9,8,30,17,87.74166666666667,0,8793.449999999999
86.5,88.1,0.0,0.0,6.2,9.9,8,30,18,87.74166666666667,0,8793.449999999999
85.7,87.4,0.0,0.0,6.8,9.9,8,30,19,87.74166666666667,0,8793.449999999999
84.4,85.6,0.0,0.0,5.3,9.9,8,30,20,87.74166666666667,0,8793.449999999999
83.7,84.8,0.0,0.0,5.7,9.9,8,30,21,87.74166666666667,0,8793.449999999999
82.5,83.6,0.0,0.0,6.1,9.9,8,30,22,87.74166666666667,0,8793.449999999999
81.2,83.0,0.0,0.0,6.2,9.9,8,30,23,87.74166666666667,0,8599.5
79.3,79.3,0.0,0.0,7.2,9.9,8,31,0,84.4375,0,7996.0
78.2,78.2,0.0,0.0,7.7,9.9,8,31,1,84.4375,0,7549.8
77.3,77.3,0.0,0.0,10.0,9.9,8,31,2,84.4375,0,7150.3
76.6,76.6,0.0,0.0,8.1,9.9,8,31,3,84.4375,0,6900.5
75.6,75.6,0.0,0.0,4.3,9.9,8,31,4,84.4375,0,6770.9
75.7,75.7,0.0,0.0,6.5,9.9,8,31,5,84.4375,0,6800.1
75.5,75.5,0.0,0.0,11.7,9.9,8,31,6,84.4375,0,7092.8
75.3,75.3,0.0,0.0,4.6,9.9,8,31,7,84.4375,0,7522.4
74.2,74.2,0.0,0.0,9.4,9.9,8,31,8,84.4375,0,7857.9
73.8,73.8,0.0,0.0,8.5,9.9,8,31,9,84.4375,0,8128.9
74.7,74.7,0.0,0.0,7.5,9.9,8,31,10,84.4375,0,8299.2
74.7,74.7,0.0,0.0,11.6,9.9,8,31,11,84.4375,0,8299.3
75.0,75.0,0.0,0.0,4.2,9.9,8,31,12,84.4375,0,8375.3
75.3,75.3,0.0,0.0,6.7,9.9,8,31,13,84.4375,0,8320.9
74.0,74.0,0.0,0.0,6.3,9.9,8,31,14,84.4375,0,8209.6
73.8,73.8,0.0,0.0,7.7,9.9,8,31,15,84.4375,0,8124.7
73.8,73.8,0.0,0.0,6.1,9.9,8,31,16,84.4375,0,7997.1
72.4,72.4,0.0,0.0,4.2,9.9,8,31,17,84.4375,0,7932.0
70.9,70.9,0.0,0.0,6.2,9.9,8,31,18,84.4375,0,7737.6
70.7,70.7,0.0,0.0,6.4,9.9,8,31,19,84.4375,0,7441.4
70.9,70.9,0.0,0.0,4.6,9.9,8,31,20,84.4375,0,7360.5
72.1,72.1,0.0,0.0,6.6,9.9,8,31,21,84.4375,0,7173.0
72.2,72.2,0.0,0.0,12.0,9.9,8,31,22,84.4375,0,6901.6
72.2,72.2,0.0,0.0,8.2,9.9,8,31,23,84.4375,0,6617.4
72.2,72.2,0.0,0.0,8.1,9.9,9,1,0,74.34166666666667,1,6257.8
71.4,71.4,0.0,0.0,4.6,9.9,9,1,1,74.34166666666667,1,5973.3
71.4,71.4,0.0,0.0,5.7,9.9,9,1,2,74.34166666666667,1,5738.1
71.4,71.4,0.0,0.0,6.3,9.9,9,1,3,74.34166666666667,1,5564.6
71.4,71.4,0.0,0.0,6.7,9.9,9,1,4,74.34166666666667,1,5481.2
70.6,70.6,0.0,0.0,3.3,9.9,9,1,5,74.34166666666667,1,5419.6
70.4,70.4,0.0,0.0,6.9,9.9,9,1,6,74.34166666666667,1,5501.9
70.2,70.2,0.0,0.0,3.7,9.9,9,1,7,74.34166666666667,1,5623.7
70.2,70.2,0.0,0.0,7.4,9.9,9,1,8,74.34166666666667,1,5852.8
70.6,70.6,0.0,0.0,6.4,9.9,9,1,9,74.34166666666667,1,6125.2
72.0,72.0,0.0,0.0,3.3,9.9,9,1,10,74.34166666666667,1,6425.4
73.8,73.8,0.0,0.0,7.1,9.9,9,1,11,74.34166666666667,1,6642.0
74.0,74.0,0.0,0.0,5.2,9.9,9,1,12,74.34166666666667,1,6760.2
74.9,74.9,0.0,0.0,6.6,9.9,9,1,13,74.34166666666667,1,6773.8
77.4,77.4,0.0,0.0,4.2,9.9,9,1,14,74.34166666666667,1,6796.7
77.1,77.1,0.0,0.0,5.2,9.9,9,1,15,74.34166666666667,1,6860.2
77.8,77.8,0.0,0.0,11.3,9.9,9,1,16,74.34166666666667,1,6945.4
75.4,75.4,0.0,0.0,4.2,9.9,9,1,17,74.34166666666667,1,6899.3
74.6,74.6,0.0,0.0,4.3,9.9,9,1,18,74.34166666666667,1,6784.7
73.9,73.9,0.0,0.0,3.7,9.9,9,1,19,74.34166666666667,1,6650.3
72.4,72.4,0.0,0.0,4.0,9.9,9,1,20,74.34166666666667,1,6654.2
72.2,72.2,0.0,0.0,5.2,9.9,9,1,21,74.34166666666667,1,6561.0
71.7,71.7,0.0,0.0,4.4,9.9,9,1,22,74.34166666666667,1,6444.3
70.7,70.7,0.0,0.0,1.8,9.9,9,1,23,74.34166666666667,1,6256.9
70.6,70.6,0.0,0.0,1.1,9.9,9,2,0,72.82083333333334,1,5994.3
70.1,70.1,0.0,0.0,1.8,9.9,9,2,1,72.82083333333334,1,5728.7
70.1,70.1,0.0,0.0,0.8,9.9,9,2,2,72.82083333333334,1,5536.6
69.9,69.9,0.0,0.0,2.1,9.9,9,2,3,72.82083333333334,1,5359.4
69.9,69.9,0.0,0.0,2.1,9.9,9,2,4,72.82083333333334,1,5265.9
69.2,69.2,0.0,0.0,1.1,9.9,9,2,5,72.82083333333334,1,5216.8
69.6,69.6,0.0,0.0,0.5,9.9,9,2,6,72.82083333333334,1,5275.8
70.2,70.2,0.0,0.0,0.4,9.9,9,2,7,72.82083333333334,1,5351.3
70.9,70.9,0.0,0.0,1.3,9.9,9,2,8,72.82083333333334,1,5595.3
73.0,73.0,0.0,0.0,1.3,9.9,9,2,9,72.82083333333334,1,5984.6
75.0,75.0,0.0,0.0,1.1,9.9,9,2,10,72.82083333333334,1,6360.1
78.7,78.7,0.0,0.0,0.8,9.9,9,2,11,72.82083333333334,1,6700.3
79.1,79.1,0.0,0.0,4.4,9.9,9,2,12,72.82083333333334,1,6958.7
79.9,79.9,0.0,0.0,5.2,9.9,9,2,13,72.82083333333334,1,7085.6
78.0,78.0,0.0,0.0,5.5,9.9,9,2,14,72.82083333333334,1,7082.3
80.4,83.3,0.0,0.0,4.4,9.9,9,2,15,72.82083333333334,1,7182.0
80.4,83.5,0.0,0.0,9.8,9.9,9,2,16,72.82083333333334,1,7262.1
79.2,79.2,0.0,0.0,5.3,9.9,9,2,17,72.82083333333334,1,7381.4
78.7,78.7,0.0,0.0,9.0,9.9,9,2,18,72.82083333333334,1,7311.1
76.7,76.7,0.0,0.0,6.3,9.9,9,2,19,72.82083333333334,1,7182.9
75.9,75.9,0.0,0.0,4.4,9.9,9,2,20,72.82083333333334,1,7224.2
76.7,76.7,0.0,0.0,3.0,9.9,9,2,21,72.82083333333334,1,7243.3
76.5,76.5,0.0,0.0,3.0,9.9,9,2,22,72.82083333333334,1,7178.9
76.4,76.4,0.0,0.0,4.3,9.9,9,2,23,72.82083333333334,1,6982.0
